order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales
CA-2017-145303,2017-08-28,2017-08-31,First Class,TP-21415,FUR-BO-10003159,156.3728
CA-2016-156104,2016-12-06,2016-12-08,Second Class,NP-18685,TEC-CO-10002095,999.98
US-2016-164308,2016-09-24,2016-09-27,First Class,SC-20680,TEC-PH-10004120,821.94
CA-2018-108112,2018-11-15,2018-11-20,Standard Class,DK-12895,FUR-FU-10003553,220.064
CA-2018-108112,2018-11-15,2018-11-20,Standard Class,DK-12895,FUR-FU-10001488,339.136
CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,OFF-BI-10003094,7.04
CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,OFF-FA-10003472,5.04
CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,OFF-PA-10001289,116.28
CA-2016-165414,2016-12-21,2016-12-24,First Class,LS-17245,TEC-PH-10002293,47.976
CA-2017-140417,2017-09-25,2017-09-29,Standard Class,KE-16420,OFF-PA-10000380,60.048
CA-2017-140417,2017-09-25,2017-09-29,Standard Class,KE-16420,OFF-BI-10004828,5.022
US-2018-151316,2018-06-24,2018-06-30,Standard Class,MC-17635,OFF-BI-10004632,182.994
US-2018-151316,2018-06-24,2018-06-30,Standard Class,MC-17635,OFF-PA-10000327,10.272
CA-2018-163692,2018-09-07,2018-09-09,First Class,Dp-13240,OFF-BI-10003291,7.857
CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,TEC-PH-10002275,302.384
CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,OFF-BI-10003291,20.952
CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,OFF-BI-10000343,11.784
US-2015-156559,2015-08-19,2015-08-26,Standard Class,LH-16900,FUR-BO-10000711,638.82
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,TB-21175,OFF-LA-10001297,20.7
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,TB-21175,OFF-SU-10001574,10.95
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,TB-21175,OFF-BI-10003305,14.352
CA-2018-166576,2018-05-16,2018-05-18,First Class,JM-15865,OFF-ST-10002574,221.024
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,TEC-MA-10000864,3080
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,TEC-AC-10003289,79.96
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,TEC-PH-10001619,587.97
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-PA-10004888,32.4
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-ST-10000736,404.9
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-BI-10001120,9449.95
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,SC-20095,OFF-BI-10000301,12.94
US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,OFF-AP-10004655,2.264
US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,OFF-AP-10002906,0.444
US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,OFF-PA-10000740,146.176
CA-2018-137456,2018-12-21,2018-12-21,Same Day,RB-19465,FUR-FU-10001940,15.92
US-2018-155999,2018-08-07,2018-08-13,Standard Class,JK-15370,TEC-PH-10000439,159.96
US-2018-155999,2018-08-07,2018-08-13,Standard Class,JK-15370,OFF-BI-10000404,13.76
US-2017-148334,2017-08-22,2017-08-26,Standard Class,DD-13570,OFF-BI-10003676,4.312
CA-2016-105599,2016-09-07,2016-09-07,Same Day,MC-17275,OFF-ST-10002486,13.96
CA-2016-105599,2016-09-07,2016-09-07,Same Day,MC-17275,FUR-TA-10003837,27.414
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,TEC-PH-10002923,73.98
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,FUR-BO-10004360,160.98
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,OFF-PA-10002160,17.34
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,DL-13495,OFF-AR-10002375,3.28
CA-2016-116687,2016-05-02,2016-05-07,Standard Class,NC-18625,OFF-LA-10000443,8.856
CA-2016-116687,2016-05-02,2016-05-07,Standard Class,NC-18625,TEC-PH-10001750,158.376
CA-2017-163573,2017-11-24,2017-11-27,First Class,AC-10450,OFF-BI-10004632,1219.96
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-BI-10002813,3.168
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-PA-10002005,19.44
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-ST-10000060,454.86
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,TS-21340,OFF-BI-10002706,91.392
CA-2018-117394,2018-09-04,2018-09-10,Standard Class,MM-17920,TEC-AC-10000199,19.04
CA-2018-133823,2018-05-11,2018-05-12,Same Day,LP-17080,OFF-PA-10002870,37.44
CA-2018-133823,2018-05-11,2018-05-12,Same Day,LP-17080,OFF-LA-10004545,37.59
CA-2018-133823,2018-05-11,2018-05-12,Same Day,LP-17080,OFF-BI-10000962,26.032
CA-2015-127523,2015-05-11,2015-05-18,Standard Class,BG-11695,OFF-AP-10004249,35.91
CA-2018-123239,2018-07-27,2018-07-31,Second Class,MG-18145,FUR-FU-10001602,91.032
CA-2018-156769,2018-05-06,2018-05-09,First Class,GZ-14470,OFF-AR-10003179,54.66
CA-2015-127299,2015-09-19,2015-09-24,Standard Class,JL-15835,OFF-ST-10003722,67.344
CA-2015-127299,2015-09-19,2015-09-24,Standard Class,JL-15835,TEC-MA-10001127,2624.985
CA-2016-121272,2016-03-29,2016-04-04,Standard Class,DO-13435,OFF-AP-10001947,73.28
CA-2015-115336,2015-11-18,2015-11-25,Standard Class,AB-10600,OFF-BI-10001107,14.48
CA-2016-111703,2016-07-02,2016-07-09,Standard Class,KB-16315,OFF-PA-10000349,11.952
CA-2016-111703,2016-07-02,2016-07-09,Standard Class,KB-16315,OFF-PA-10003349,15.552
CA-2015-128839,2015-09-08,2015-09-13,Standard Class,TT-21070,OFF-FA-10002280,45
CA-2015-128839,2015-09-08,2015-09-13,Standard Class,TT-21070,TEC-MA-10000029,209.97
CA-2018-105914,2018-10-02,2018-10-08,Standard Class,PV-18985,OFF-BI-10002854,112.12
CA-2018-105914,2018-10-02,2018-10-08,Standard Class,PV-18985,OFF-ST-10003716,1575.14
CA-2018-110926,2018-11-19,2018-11-23,Standard Class,DD-13570,OFF-FA-10000624,25.06
CA-2017-117226,2017-12-30,2018-01-01,First Class,KD-16495,OFF-BI-10004654,6.924
CA-2018-127313,2018-12-01,2018-12-04,First Class,RA-19285,OFF-ST-10001228,37.392
CA-2018-127313,2018-12-01,2018-12-04,First Class,RA-19285,FUR-FU-10003798,79.12
CA-2017-136287,2017-06-13,2017-06-17,Standard Class,SS-20590,OFF-LA-10003148,18.9
US-2015-107699,2015-05-19,2015-05-23,Standard Class,JH-15820,OFF-BI-10001249,57.42
CA-2018-112725,2018-01-30,2018-02-06,Standard Class,EH-14125,OFF-AR-10003759,12.74
CA-2018-112725,2018-01-30,2018-02-06,Standard Class,EH-14125,OFF-AR-10001227,8.82
CA-2018-112725,2018-01-30,2018-02-06,Standard Class,EH-14125,FUR-CH-10000863,120.784
CA-2016-136196,2016-11-28,2016-12-04,Standard Class,TP-21415,FUR-FU-10004017,322.59
CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,OFF-BI-10000962,9.762
CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,OFF-ST-10004507,13.72
CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,TEC-AC-10002942,55.2
CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,OFF-ST-10002344,259.136
CA-2018-100160,2018-09-07,2018-09-11,Standard Class,CB-12025,OFF-LA-10002475,29.24
CA-2018-100160,2018-09-07,2018-09-11,Standard Class,CB-12025,OFF-PA-10003072,15.552
CA-2018-100160,2018-09-07,2018-09-11,Standard Class,CB-12025,OFF-EN-10001509,4.896
CA-2017-139689,2017-12-29,2018-01-03,Standard Class,MP-17965,OFF-BI-10004781,38.088
CA-2017-139689,2017-12-29,2018-01-03,Standard Class,MP-17965,OFF-BI-10000145,2.808
CA-2016-101091,2016-12-05,2016-12-09,Second Class,SW-20245,TEC-AC-10003280,47.984
CA-2016-101091,2016-12-05,2016-12-09,Second Class,SW-20245,OFF-BI-10001107,26.064
CA-2015-126907,2015-11-01,2015-11-08,Standard Class,SM-20950,OFF-PA-10000533,15.696
US-2017-164588,2017-04-16,2017-04-23,Standard Class,AP-10915,OFF-AR-10003056,12.84
CA-2018-115546,2018-05-14,2018-05-18,Standard Class,AH-10465,TEC-PH-10002834,539.97
CA-2018-115546,2018-05-14,2018-05-18,Standard Class,AH-10465,OFF-ST-10002214,22.58
CA-2016-163587,2016-03-14,2016-03-18,Standard Class,EP-13915,OFF-LA-10004484,16.52
CA-2016-163587,2016-03-14,2016-03-18,Standard Class,EP-13915,OFF-BI-10003091,671.94
US-2018-106131,2018-01-14,2018-01-16,First Class,TP-21565,TEC-AC-10003027,169.064
US-2018-106131,2018-01-14,2018-01-16,First Class,TP-21565,OFF-ST-10003638,168.624
CA-2016-160213,2016-03-08,2016-03-13,Standard Class,AR-10825,OFF-PA-10003848,19.44
CA-2015-157924,2015-10-11,2015-10-13,First Class,HA-14920,OFF-ST-10002352,31.92
CA-2015-157924,2015-10-11,2015-10-13,First Class,HA-14920,FUR-CH-10000229,433.568
CA-2016-100216,2016-04-13,2016-04-14,First Class,HJ-14875,OFF-PA-10000788,31.104
CA-2016-100216,2016-04-13,2016-04-14,First Class,HJ-14875,OFF-PA-10002968,54.816
CA-2018-100601,2018-11-16,2018-11-20,Standard Class,JK-15370,OFF-ST-10002486,48.86
CA-2017-152163,2017-07-01,2017-07-01,Same Day,JF-15355,OFF-BI-10002215,14.2
CA-2017-152163,2017-07-01,2017-07-01,Same Day,JF-15355,OFF-PA-10000788,12.96
CA-2017-152163,2017-07-01,2017-07-01,Same Day,JF-15355,OFF-BI-10003364,58.34
CA-2016-154340,2016-11-29,2016-11-30,First Class,EK-13795,OFF-AR-10003582,56.3
CA-2015-128846,2015-04-07,2015-04-12,Standard Class,RS-19765,TEC-PH-10003273,629.95
CA-2015-128846,2015-04-07,2015-04-12,Standard Class,RS-19765,OFF-PA-10000100,122.97
CA-2017-148593,2017-06-16,2017-06-18,Second Class,BD-11320,OFF-PA-10001776,46.35
US-2018-119039,2018-03-06,2018-03-10,Standard Class,BF-11170,OFF-BI-10004182,14.976
CA-2018-128426,2018-10-07,2018-10-11,Standard Class,JK-15730,OFF-BI-10000756,4.24
US-2018-136868,2018-10-06,2018-10-12,Standard Class,CR-12820,TEC-AC-10001539,319.96
US-2018-136868,2018-10-06,2018-10-12,Standard Class,CR-12820,OFF-PA-10002377,17.04
US-2018-136868,2018-10-06,2018-10-12,Standard Class,CR-12820,OFF-ST-10000991,344.91
CA-2017-143749,2017-12-05,2017-12-07,First Class,AG-10300,FUR-BO-10002853,81.94
CA-2017-111493,2017-10-21,2017-10-22,First Class,CM-12160,TEC-AC-10004510,98.16
CA-2018-112536,2018-05-18,2018-05-23,Standard Class,SG-20890,OFF-BI-10003712,6.874
CA-2018-112536,2018-05-18,2018-05-23,Standard Class,SG-20890,OFF-BI-10002571,1.996
CA-2018-112536,2018-05-18,2018-05-23,Standard Class,SG-20890,OFF-ST-10004835,8.928
CA-2017-157714,2017-09-26,2017-10-01,Second Class,CS-12175,OFF-PA-10004022,9.99
CA-2018-166709,2018-11-17,2018-11-22,Standard Class,HL-15040,TEC-CO-10004722,10499.97
CA-2016-129392,2016-07-08,2016-07-08,Same Day,DM-13015,OFF-PA-10004248,21.12
CA-2016-150875,2016-11-16,2016-11-20,Standard Class,HK-14890,FUR-TA-10000577,696.42
CA-2016-150875,2016-11-16,2016-11-20,Standard Class,HK-14890,TEC-PH-10001254,304.776
CA-2016-154200,2016-06-18,2016-06-22,Standard Class,BG-11740,OFF-AR-10001044,51.98
CA-2017-124233,2017-04-08,2017-04-14,Standard Class,CK-12595,FUR-FU-10002597,24.7
US-2016-134271,2016-04-18,2016-04-23,Second Class,RF-19735,OFF-LA-10004093,21.93
US-2017-161683,2017-12-03,2017-12-08,Standard Class,CJ-12010,OFF-AP-10000179,394.816
US-2017-161683,2017-12-03,2017-12-08,Standard Class,CJ-12010,OFF-BI-10001072,18.192
CA-2016-143105,2016-12-10,2016-12-10,Same Day,MA-17560,OFF-LA-10004093,7.31
CA-2016-143105,2016-12-10,2016-12-10,Same Day,MA-17560,TEC-CO-10002095,799.984
CA-2016-143105,2016-12-10,2016-12-10,Same Day,MA-17560,OFF-PA-10002713,41.28
CA-2016-143105,2016-12-10,2016-12-10,Same Day,MA-17560,OFF-PA-10002254,184.66
CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,OFF-AR-10001683,49.25
CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,OFF-PA-10002195,10.16
CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,FUR-FU-10002364,14.76
CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,OFF-BI-10004001,34.08
CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,FUR-FU-10000023,17.67
CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,FUR-CH-10002320,1604.9
CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,FUR-TA-10003238,385.686
CA-2018-109715,2018-12-09,2018-12-14,Standard Class,AH-10585,OFF-PA-10004965,15.984
CA-2015-166457,2015-05-05,2015-05-09,Second Class,PF-19120,OFF-PA-10003016,9.42
CA-2015-166457,2015-05-05,2015-05-09,Second Class,PF-19120,OFF-AR-10003651,6.56
CA-2015-166457,2015-05-05,2015-05-09,Second Class,PF-19120,OFF-PA-10001363,24.56
CA-2017-164637,2017-03-04,2017-03-08,Standard Class,RD-19480,OFF-BI-10003876,128.4
CA-2015-103590,2015-11-30,2015-12-04,Standard Class,JL-15505,OFF-EN-10004007,62.28
CA-2016-111234,2016-02-18,2016-02-22,Standard Class,AB-10600,OFF-LA-10002271,9.24
CA-2018-149881,2018-04-01,2018-04-03,First Class,NC-18535,FUR-BO-10003894,482.664
CA-2018-149881,2018-04-01,2018-04-03,First Class,NC-18535,TEC-MA-10000418,4799.984
CA-2018-134565,2018-06-11,2018-06-13,Second Class,TB-21400,OFF-PA-10004243,37.94
CA-2018-134565,2018-06-11,2018-06-13,Second Class,TB-21400,OFF-BI-10001759,18.288
CA-2018-134565,2018-06-11,2018-06-13,Second Class,TB-21400,TEC-MA-10001570,385.8
CA-2018-134565,2018-06-11,2018-06-13,Second Class,TB-21400,OFF-ST-10004804,102.96
CA-2018-134565,2018-06-11,2018-06-13,Second Class,TB-21400,FUR-BO-10001519,174.42
CA-2017-108644,2017-09-30,2017-10-03,First Class,SJ-20215,OFF-BI-10000343,1.964
US-2015-102631,2015-12-13,2015-12-17,Standard Class,EB-13840,FUR-FU-10003930,94.428
CA-2018-120327,2018-11-11,2018-11-16,Standard Class,WB-21850,OFF-FA-10004854,45.92
CA-2016-154970,2016-01-05,2016-01-10,Standard Class,SR-20740,FUR-CH-10003396,61.584
CA-2017-113803,2017-03-24,2017-03-26,First Class,VG-21805,OFF-PA-10001994,22.48
CA-2018-100223,2018-07-05,2018-07-10,Standard Class,LS-16945,FUR-FU-10003601,332.028
CA-2018-100223,2018-07-05,2018-07-10,Standard Class,LS-16945,OFF-BI-10003429,11.394
CA-2018-100223,2018-07-05,2018-07-10,Standard Class,LS-16945,OFF-PA-10000232,15.552
CA-2018-100223,2018-07-05,2018-07-10,Standard Class,LS-16945,OFF-PA-10002195,31.104
CA-2018-100223,2018-07-05,2018-07-10,Standard Class,LS-16945,OFF-BI-10004492,6.316
CA-2015-168823,2015-09-21,2015-09-24,First Class,MA-17560,OFF-PA-10004000,11.352
CA-2015-168823,2015-09-21,2015-09-24,First Class,MA-17560,OFF-LA-10004425,20.808
CA-2017-162404,2017-07-23,2017-07-27,Standard Class,NF-18475,OFF-BI-10000948,11.416
CA-2018-104024,2018-08-29,2018-09-03,Second Class,MD-17860,OFF-AR-10001972,9.408
CA-2018-147144,2018-03-26,2018-03-28,First Class,MZ-17335,OFF-AR-10004587,19.83
CA-2018-158673,2018-12-29,2019-01-04,Standard Class,KB-16600,OFF-PA-10000994,209.7
CA-2015-133704,2015-09-20,2015-09-26,Standard Class,MA-17995,OFF-AP-10001366,43.92
CA-2015-133704,2015-09-20,2015-09-26,Standard Class,MA-17995,OFF-BI-10001636,20.232
CA-2017-159142,2017-04-04,2017-04-05,First Class,ME-17320,TEC-PH-10001448,149.97
CA-2017-159142,2017-04-04,2017-04-05,First Class,ME-17320,OFF-PA-10001776,27.81
CA-2015-138436,2015-03-26,2015-03-30,Standard Class,JD-15895,TEC-AC-10002323,66.3
CA-2018-117702,2018-11-28,2018-12-04,Standard Class,LS-16975,OFF-AR-10004582,1.64
CA-2018-117702,2018-11-28,2018-12-04,Standard Class,LS-16975,FUR-FU-10000576,1049.2
CA-2018-117702,2018-11-28,2018-12-04,Standard Class,LS-16975,FUR-FU-10004270,20.9
CA-2017-157336,2017-12-01,2017-12-05,Second Class,SJ-20500,OFF-BI-10004236,88.08
CA-2017-157336,2017-12-01,2017-12-05,Second Class,SJ-20500,FUR-CH-10004997,751.92
CA-2015-168130,2015-09-19,2015-09-19,Same Day,BS-11365,FUR-CH-10000988,887.103
CA-2016-155068,2016-10-23,2016-10-23,Same Day,RA-19285,TEC-PH-10004897,55.944
CA-2016-155068,2016-10-23,2016-10-23,Same Day,RA-19285,OFF-AR-10002656,10.688
CA-2016-155068,2016-10-23,2016-10-23,Same Day,RA-19285,TEC-PH-10004924,11.824
CA-2018-163160,2018-10-13,2018-10-16,First Class,TS-21610,OFF-PA-10003127,63.312
CA-2018-163160,2018-10-13,2018-10-16,First Class,TS-21610,OFF-BI-10000778,96.784
CA-2018-163160,2018-10-13,2018-10-16,First Class,TS-21610,FUR-FU-10001424,10.476
CA-2016-101924,2016-09-04,2016-09-09,Standard Class,KB-16585,OFF-BI-10000962,9.762
CA-2017-124793,2017-03-14,2017-03-16,First Class,MM-18280,FUR-CH-10002880,196.784
CA-2018-118367,2018-10-28,2018-11-02,Second Class,LO-17170,OFF-EN-10004386,47.98
CA-2018-164819,2018-10-15,2018-10-19,Second Class,RS-19420,OFF-LA-10001045,13.05
CA-2018-158344,2018-08-07,2018-08-11,Standard Class,CC-12475,TEC-AC-10002006,63.96
CA-2018-123351,2018-09-21,2018-09-25,Standard Class,KT-16480,OFF-AP-10001242,80.48
CA-2018-110429,2018-11-03,2018-11-08,Standard Class,DM-13015,OFF-BI-10000216,11.673
US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,FUR-TA-10002774,863.128
US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,OFF-BI-10004364,3.564
US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,FUR-BO-10000780,956.6648
US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,OFF-BI-10001989,12.588
US-2017-131611,2017-11-05,2017-11-09,Standard Class,EP-13915,TEC-AC-10004001,171.96
US-2018-124821,2018-06-25,2018-06-29,Second Class,AM-10705,FUR-TA-10000688,871.4
CA-2016-166975,2016-11-26,2016-11-30,Standard Class,SH-20635,FUR-FU-10003930,692.472
CA-2017-123806,2017-11-24,2017-11-27,Second Class,LA-16780,FUR-FU-10000965,207.76
US-2018-158505,2018-07-21,2018-07-21,Same Day,SF-20200,TEC-PH-10004071,71.928
US-2018-158505,2018-07-21,2018-07-21,Same Day,SF-20200,OFF-AR-10001044,25.99
CA-2016-142692,2016-10-23,2016-10-28,Standard Class,AG-10495,OFF-BI-10004140,3.592
CA-2016-123456,2016-07-09,2016-07-13,Standard Class,KN-16450,OFF-AP-10002684,48.632
CA-2018-151358,2018-08-18,2018-08-22,Standard Class,NF-18595,OFF-ST-10000046,323.1
US-2017-107440,2017-04-16,2017-04-20,Standard Class,BS-11365,TEC-MA-10001047,9099.93
US-2017-107440,2017-04-16,2017-04-20,Standard Class,BS-11365,FUR-FU-10000550,9.96
US-2017-107440,2017-04-16,2017-04-20,Standard Class,BS-11365,OFF-BI-10002432,25.3
CA-2015-166989,2015-11-14,2015-11-18,Standard Class,RM-19675,OFF-PA-10004470,11.36
CA-2015-166989,2015-11-14,2015-11-18,Standard Class,RM-19675,FUR-CH-10001797,69.264
CA-2015-103100,2015-12-20,2015-12-23,First Class,AB-10105,OFF-LA-10003720,3.69
CA-2015-103100,2015-12-20,2015-12-23,First Class,AB-10105,OFF-BI-10004600,1103.97
CA-2016-105690,2016-11-21,2016-11-26,Second Class,CA-11965,FUR-BO-10003965,246.1328
CA-2016-105690,2016-11-21,2016-11-26,Second Class,CA-11965,OFF-LA-10000240,11.696
CA-2016-105690,2016-11-21,2016-11-26,Second Class,CA-11965,TEC-CO-10001571,439.992
CA-2018-127516,2018-12-28,2019-01-03,Standard Class,EH-14005,OFF-ST-10000736,64.784
US-2016-117184,2016-05-17,2016-05-21,Standard Class,ON-18715,OFF-BI-10002082,33.28
US-2016-117184,2016-05-17,2016-05-21,Standard Class,ON-18715,OFF-PA-10002250,14.088
CA-2018-102407,2018-12-09,2018-12-13,Second Class,AT-10435,OFF-AR-10000122,11.16
CA-2018-102407,2018-12-09,2018-12-13,Second Class,AT-10435,FUR-TA-10003748,896.328
CA-2018-102407,2018-12-09,2018-12-13,Second Class,AT-10435,OFF-AP-10001394,189
CA-2018-130967,2018-03-10,2018-03-16,Standard Class,EB-13870,TEC-PH-10004896,53.982
CA-2018-101581,2018-10-22,2018-10-27,Standard Class,DW-13195,FUR-TA-10002607,177.225
CA-2018-169124,2018-07-03,2018-07-10,Standard Class,MB-17305,FUR-FU-10001215,129.39
CA-2018-117261,2018-09-04,2018-09-10,Standard Class,TH-21235,OFF-ST-10000419,54.32
CA-2018-129021,2018-08-23,2018-08-26,Second Class,PO-18850,TEC-PH-10001459,4367.896
CA-2018-129021,2018-08-23,2018-08-26,Second Class,PO-18850,OFF-PA-10000241,49.568
CA-2018-129021,2018-08-23,2018-08-26,Second Class,PO-18850,OFF-AP-10003040,161.376
CA-2018-129021,2018-08-23,2018-08-26,Second Class,PO-18850,FUR-FU-10001852,2.784
CA-2018-129021,2018-08-23,2018-08-26,Second Class,PO-18850,OFF-PA-10000141,8.72
CA-2015-123253,2015-08-22,2015-08-25,Second Class,DE-13255,OFF-AR-10002804,3.912
CA-2017-121601,2017-10-04,2017-10-04,Same Day,MO-17500,OFF-EN-10003862,59.752
CA-2015-162278,2015-10-26,2015-10-30,Second Class,AH-10585,FUR-FU-10000448,63.92
CA-2015-162278,2015-10-26,2015-10-30,Second Class,AH-10585,TEC-PH-10000526,383.96
CA-2017-161095,2017-06-28,2017-06-28,Same Day,CS-12250,OFF-BI-10002764,7.752
CA-2017-161095,2017-06-28,2017-06-28,Same Day,CS-12250,OFF-BI-10001524,33.568
CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,TEC-PH-10001079,666.344
CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,FUR-TA-10002041,573.728
CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,OFF-BI-10001036,21.936
CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,OFF-PA-10000223,19.44
CA-2015-125829,2015-11-04,2015-11-11,Standard Class,WB-21850,TEC-MA-10003246,447.968
CA-2015-123127,2015-09-08,2015-09-12,Standard Class,SP-20620,OFF-AP-10001962,16.78
CA-2016-115945,2016-06-25,2016-07-01,Standard Class,AB-10165,OFF-AR-10004062,20.96
CA-2016-115945,2016-06-25,2016-07-01,Standard Class,AB-10165,OFF-BI-10004330,88.752
CA-2016-115945,2016-06-25,2016-07-01,Standard Class,AB-10165,OFF-ST-10001963,304.23
CA-2016-136735,2016-07-26,2016-08-02,Standard Class,HA-14920,OFF-EN-10002230,167.86
US-2018-136189,2018-12-07,2018-12-11,Standard Class,DC-13285,FUR-FU-10000175,82.38
CA-2015-152345,2015-12-29,2016-01-03,Second Class,ST-20530,TEC-PH-10004897,23.976
CA-2015-152345,2015-12-29,2016-01-03,Second Class,ST-20530,OFF-ST-10003123,33.29
US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,OFF-BI-10001658,14.952
US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,TEC-PH-10002834,323.982
US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,OFF-BI-10002160,2.286
US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,OFF-AR-10004999,14.352
US-2016-147662,2016-02-14,2016-02-19,Standard Class,KB-16315,TEC-AC-10003280,71.976
CA-2017-153346,2017-01-25,2017-01-27,First Class,TB-21355,OFF-AR-10000315,9.21
CA-2017-153346,2017-01-25,2017-01-27,First Class,TB-21355,OFF-PA-10000007,18
CA-2018-118360,2018-04-01,2018-04-07,Standard Class,JC-15775,OFF-PA-10000791,42.93
CA-2018-149853,2018-10-03,2018-10-09,Standard Class,PO-18850,OFF-PA-10000556,15.552
CA-2018-149853,2018-10-03,2018-10-09,Standard Class,PO-18850,OFF-AP-10000804,17.92
CA-2018-107909,2018-09-01,2018-09-06,Standard Class,SS-20875,TEC-AC-10001998,19.99
CA-2018-107909,2018-09-01,2018-09-06,Standard Class,SS-20875,OFF-BI-10003476,22.92
CA-2016-112375,2016-12-21,2016-12-27,Standard Class,RD-19720,TEC-AC-10003237,50.88
CA-2016-112375,2016-12-21,2016-12-27,Standard Class,RD-19720,OFF-EN-10003798,27.312
CA-2016-154795,2016-12-20,2016-12-24,Standard Class,GZ-14470,OFF-EN-10003068,7.92
CA-2016-154795,2016-12-20,2016-12-24,Standard Class,GZ-14470,FUR-FU-10002088,14.368
CA-2016-125234,2016-11-27,2016-12-01,Standard Class,SN-20710,TEC-AC-10000158,107.97
CA-2016-125234,2016-11-27,2016-12-01,Standard Class,SN-20710,OFF-PA-10000482,113.82
CA-2018-133501,2018-08-27,2018-09-01,Standard Class,DK-12895,OFF-PA-10004888,5.184
US-2015-129609,2015-03-22,2015-03-22,Same Day,VM-21835,OFF-AR-10003478,16.28
CA-2018-130309,2018-12-17,2018-12-21,Standard Class,GB-14575,OFF-ST-10003208,544.38
CA-2018-105410,2018-03-19,2018-03-22,First Class,ND-18370,OFF-BI-10004970,19.824
CA-2018-105410,2018-03-19,2018-03-22,First Class,ND-18370,TEC-PH-10000038,657.504
CA-2018-105410,2018-03-19,2018-03-22,First Class,ND-18370,TEC-AC-10001552,99.54
CA-2018-105410,2018-03-19,2018-03-22,First Class,ND-18370,TEC-AC-10002926,199.96
CA-2017-120355,2017-09-18,2017-09-25,Standard Class,MM-17260,FUR-CH-10001394,631.782
CA-2017-120355,2017-09-18,2017-09-25,Standard Class,MM-17260,FUR-FU-10004053,60.72
CA-2018-169894,2018-11-24,2018-11-29,Second Class,MV-17485,OFF-BI-10004230,20.724
CA-2018-169894,2018-11-24,2018-11-29,Second Class,MV-17485,OFF-ST-10000060,415.872
US-2018-100482,2018-04-11,2018-04-15,Standard Class,JL-15130,OFF-ST-10001325,16.768
US-2018-100482,2018-04-11,2018-04-15,Standard Class,JL-15130,TEC-AC-10003441,27.12
CA-2018-107748,2018-12-10,2018-12-12,Second Class,AG-10330,TEC-PH-10003215,95.84
CA-2018-107748,2018-12-10,2018-12-12,Second Class,AG-10330,OFF-PA-10002005,12.96
